method,run,distance,time_ms,volume,gt_volume,rel_error_pct
C++ CUDA,3,1.6,4.859447479248047,0.24978920302540664,0.23457225146803773,6.4871064084245855
C++ CUDA,4,1.6,4.865407943725586,0.24978920302540614,0.23457225146803773,6.4871064084243715
C++ CUDA,5,1.6,4.908561706542969,0.2497892030254064,0.23457225146803773,6.487106408424478
C++ CUDA,1,1.7,5.106449127197266,0.15721852595888539,0.1343030859409635,17.06248211451745
C++ CUDA,2,1.7,5.476951599121094,0.15721852595888564,0.1343030859409635,17.062482114517636
C++ CUDA,3,1.7,5.003452301025391,0.15721852595888447,0.1343030859409635,17.062482114516765
C++ CUDA,4,1.7,5.822896957397461,0.15721852595888614,0.1343030859409635,17.06248211451801
C++ CUDA,5,1.7,6.11114501953125,0.15721852595888441,0.1343030859409635,17.062482114516726
C++ CUDA,1,1.8,5.012989044189453,0.056161163142816335,0.06073745796940263,7.534551131349073
C++ CUDA,2,1.8,4.957675933837891,0.05616116314281724,0.06073745796940263,7.534551131347589
C++ CUDA,3,1.8,5.105495452880859,0.05616116314281647,0.06073745796940263,7.534551131348858
C++ CUDA,4,1.8,5.784511566162109,0.056161163142815114,0.06073745796940263,7.534551131351084
C++ CUDA,5,1.8,5.534648895263672,0.05616116314281608,0.06073745796940263,7.534551131349497
C++ CUDA,1,1.9,5.508184432983398,-0.011949741251853743,0.015446163880149777,177.3638124298981
C++ CUDA,2,1.9,5.277872085571289,-0.01194974125185347,0.015446163880149777,177.36381242989634
C++ CUDA,3,1.9,5.08427619934082,-0.011949741251853604,0.015446163880149777,177.3638124298972
C++ CUDA,4,1.9,5.533933639526367,-0.011949741251853031,0.015446163880149777,177.3638124298935
C++ CUDA,5,1.9,5.132913589477539,-0.011949741251853434,0.015446163880149777,177.3638124298961
C++ CUDA,1,2.0,5.123615264892578,-0.02447686450586661,0.0,inf
C++ CUDA,2,2.0,4.848241806030273,-0.024476864505867165,0.0,inf
C++ CUDA,3,2.0,5.017518997192383,-0.02447686450586725,0.0,inf
C++ CUDA,4,2.0,4.9266815185546875,-0.02447686450586738,0.0,inf
C++ CUDA,5,2.0,5.528450012207031,-0.024476864505867075,0.0,inf
C++ CPU,1,0.0,359.5421314239502,4.302946069513355,4.1887902047863905,2.72527052313391
C++ CPU,2,0.0,356.0938835144043,4.302946069513355,4.1887902047863905,2.72527052313391
C++ CPU,3,0.0,357.16795921325684,4.302946069513355,4.1887902047863905,2.72527052313391
C++ CPU,4,0.0,362.89405822753906,4.302946069513355,4.1887902047863905,2.72527052313391
C++ CPU,5,0.0,364.1059398651123,4.302946069513356,4.1887902047863905,2.7252705231339522
C++ CPU,1,0.1,356.72950744628906,4.034134904274003,3.8748927388152117,4.109588992326053
C++ CPU,2,0.1,356.49895668029785,4.034134904274003,3.8748927388152117,4.109588992326053
C++ CPU,3,0.1,355.70287704467773,4.034134904274003,3.8748927388152117,4.109588992326053
C++ CPU,4,0.1,367.33126640319824,4.034134904274002,3.8748927388152117,4.10958899232603
C++ CPU,5,0.1,354.1405200958252,4.034134904274002,3.8748927388152117,4.10958899232603
C++ CPU,1,0.2,365.42534828186035,3.6293844218122984,3.5625660691708245,1.875568097380594
C++ CPU,2,0.2,358.4713935852051,3.6293844218123,3.5625660691708245,1.875568097380644
C++ CPU,3,0.2,361.8338108062744,3.6293844218123,3.5625660691708245,1.875568097380644
C++ CPU,4,0.2,360.07046699523926,3.6293844218122997,3.5625660691708245,1.8755680973806315
C++ CPU,5,0.2,357.1794033050537,3.6293844218122993,3.5625660691708245,1.8755680973806188
C++ CPU,1,0.3,361.18340492248535,3.2634361825617826,3.253380992180029,0.30906894722513284
C++ CPU,2,0.3,365.14973640441895,3.2634361825617826,3.253380992180029,0.30906894722513284
C++ CPU,3,0.3,355.8158874511719,3.2634361825617835,3.253380992180029,0.30906894722516015
C++ CPU,4,0.3,358.2296371459961,3.263436182561783,3.253380992180029,0.3090689472251465
C++ CPU,5,0.3,357.10692405700684,3.263436182561783,3.253380992180029,0.3090689472251465
C++ CPU,1,0.4,38366.342544555664,2.9373954695897524,2.9489083041696187,0.3904100566161275
C++ CPU,2,0.4,-37646.228313446045,2.937395469589753,2.9489083041696187,0.39041005661611244
C++ CPU,3,0.4,355.8354377746582,2.9373954695897533,2.9489083041696187,0.3904100566160974
C++ CPU,4,0.4,357.1155071258545,2.9373954695897524,2.9489083041696187,0.3904100566161275
C++ CPU,5,0.4,365.5214309692383,2.9373954695897533,2.9489083041696187,0.3904100566160974
C++ CPU,1,0.5,356.2915325164795,2.6380913934157513,2.650718801466388,0.4763767489652628
C++ CPU,2,0.5,358.2038879394531,2.6380913934157513,2.650718801466388,0.4763767489652628
C++ CPU,3,0.5,362.4844551086426,2.638091393415751,2.650718801466388,0.47637674896527954
C++ CPU,4,0.5,362.63060569763184,2.6380913934157526,2.650718801466388,0.47637674896521254
C++ CPU,5,0.5,362.95628547668457,2.6380913934157513,2.650718801466388,0.4763767489652628
C++ CPU,1,0.6,358.28447341918945,2.372131324007176,2.360383280397131,0.497717625252312
C++ CPU,2,0.6,360.22281646728516,2.372131324007176,2.360383280397131,0.497717625252312
C++ CPU,3,0.6,355.12304306030273,2.3721313240071757,2.360383280397131,0.4977176252522932
C++ CPU,4,0.6,367.0775890350342,2.3721313240071757,2.360383280397131,0.4977176252522932
C++ CPU,5,0.6,38371.13451957703,2.3721313240071766,2.360383280397131,0.4977176252523309
C++ CPU,1,0.7,-37648.50211143494,2.072916710536351,2.0794725372886433,0.31526392557414695
C++ CPU,2,0.7,361.30404472351074,2.0729167105363504,2.0794725372886433,0.31526392557416827
C++ CPU,3,0.7,356.97436332702637,2.0729167105363504,2.0794725372886433,0.31526392557416827
C++ CPU,4,0.7,363.48438262939453,2.072916710536351,2.0794725372886433,0.31526392557414695
C++ CPU,5,0.7,359.7273826599121,2.0729167105363504,2.0794725372886433,0.31526392557416827
C++ CPU,1,0.8,357.2101593017578,1.7880823406225772,1.8095573684677206,1.1867558453439833
C++ CPU,2,0.8,362.28251457214355,1.7880823406225768,1.8095573684677206,1.1867558453440077
C++ CPU,3,0.8,361.2508773803711,1.788082340622576,1.8095573684677206,1.1867558453440445
C++ CPU,4,0.8,364.2580509185791,1.788082340622576,1.8095573684677206,1.1867558453440445
C++ CPU,5,0.8,359.4071865081787,1.7880823406225768,1.8095573684677206,1.1867558453440077
C++ CPU,1,0.9,355.4668426513672,1.5212420857020992,1.5522085702611572,1.994995076843827
C++ CPU,2,0.9,355.6661605834961,1.521242085702099,1.5522085702611572,1.9949950768438411
C++ CPU,3,0.9,356.8449020385742,1.521242085702099,1.5522085702611572,1.9949950768438411
C++ CPU,4,0.9,38367.135524749756,1.5212420857020985,1.5522085702611572,1.9949950768438696
C++ CPU,5,0.9,-37651.27229690552,1.5212420857020987,1.5522085702611572,1.9949950768438554
C++ CPU,1,1.0,365.8642768859863,1.3205894144659278,1.3089969389957472,0.885599891400378
C++ CPU,2,1.0,363.3756637573242,1.320589414465928,1.3089969389957472,0.8855998914003947
C++ CPU,3,1.0,360.71252822875977,1.320589414465928,1.3089969389957472,0.8855998914003947
C++ CPU,4,1.0,356.32920265197754,1.3205894144659276,1.3089969389957472,0.8855998914003609
C++ CPU,5,1.0,362.48111724853516,1.3205894144659283,1.3089969389957472,0.8855998914004117
C++ CPU,1,1.1,361.0711097717285,1.1111427282470634,1.081493270998286,2.7415295169991225
C++ CPU,2,1.1,361.1335754394531,1.111142728247063,1.081493270998286,2.741529516999081
C++ CPU,3,1.1,359.2829704284668,1.1111427282470632,1.081493270998286,2.741529516999102
C++ CPU,4,1.1,358.64877700805664,1.1111427282470634,1.081493270998286,2.7415295169991225
C++ CPU,5,1.1,367.63882637023926,1.1111427282470632,1.081493270998286,2.741529516999102
C++ CPU,1,1.2,349.37143325805664,0.9138329586413265,0.8712683625955688,4.885359996196213
C++ CPU,2,1.2,354.05421257019043,0.9138329586413261,0.8712683625955688,4.885359996196162
C++ CPU,3,1.2,373.9602565765381,0.9138329586413261,0.8712683625955688,4.885359996196162
C++ CPU,4,1.2,359.4505786895752,0.9138329586413261,0.8712683625955688,4.885359996196162
C++ CPU,5,1.2,363.1784915924072,0.9138329586413263,0.8712683625955688,4.885359996196187
C++ CPU,1,1.3,360.1117134094238,0.6772404798076215,0.679893010114391,0.3901393700640048
C++ CPU,2,1.3,369.8134422302246,0.6772404798076215,0.679893010114391,0.3901393700640048
C++ CPU,3,1.3,362.43200302124023,0.6772404798076214,0.679893010114391,0.39013937006402105
C++ CPU,4,1.3,364.7119998931885,0.6772404798076214,0.679893010114391,0.39013937006402105
C++ CPU,5,1.3,358.6721420288086,0.6772404798076215,0.679893010114391,0.3901393700640048
C++ CPU,1,1.4,361.0546588897705,0.5104404390707687,0.5089380098815461,0.29520868161768765
C++ CPU,2,1.4,353.7182807922363,0.5104404390707692,0.5089380098815461,0.2952086816177749
C++ CPU,3,1.4,354.83789443969727,0.5104404390707692,0.5089380098815461,0.2952086816177749
C++ CPU,4,1.4,361.39512062072754,0.5104404390707689,0.5089380098815461,0.29520868161770947
C++ CPU,5,1.4,355.4532527923584,0.510440439070769,0.5089380098815461,0.2952086816177313
C++ CPU,1,1.5,364.58301544189453,0.355444036435828,0.3599741582238305,1.2584574988257027
C++ CPU,2,1.5,356.45174980163574,0.35544403643582784,0.3599741582238305,1.2584574988257489
C++ CPU,3,1.5,356.60839080810547,0.3554440364358278,0.3599741582238305,1.2584574988257644
C++ CPU,4,1.5,362.5509738922119,0.3554440364358276,0.3599741582238305,1.2584574988258106
C++ CPU,5,1.5,374.64261054992676,0.35544403643582784,0.3599741582238305,1.2584574988257489
C++ CPU,1,1.6,358.37268829345703,0.249789202083436,0.23457225146803773,6.4871060068550745
C++ CPU,2,1.6,357.8512668609619,0.24978920208343577,0.23457225146803773,6.4871060068549795
C++ CPU,3,1.6,361.0227108001709,0.24978920208343577,0.23457225146803773,6.4871060068549795
C++ CPU,4,1.6,367.17772483825684,0.2497892020834359,0.23457225146803773,6.48710600685504
C++ CPU,5,1.6,360.825777053833,0.24978920208343586,0.23457225146803773,6.487106006855016
C++ CPU,1,1.7,360.0776195526123,0.15721852748375065,0.1343030859409635,17.06248324990853
C++ CPU,2,1.7,355.8640480041504,0.157218527483751,0.1343030859409635,17.0624832499088
C++ CPU,3,1.7,360.7778549194336,0.1572185274837507,0.1343030859409635,17.062483249908574
C++ CPU,4,1.7,353.374719619751,0.1572185274837507,0.1343030859409635,17.062483249908574
C++ CPU,5,1.7,355.38578033447266,0.15721852748375076,0.1343030859409635,17.062483249908617
C++ CPU,1,1.8,359.09438133239746,0.056161165488108344,0.06073745796940263,7.534547269988906
C++ CPU,2,1.8,356.151819229126,0.05616116548810817,0.06073745796940263,7.534547269989192
C++ CPU,3,1.8,367.01297760009766,0.056161165488108344,0.06073745796940263,7.534547269988906
C++ CPU,4,1.8,358.13331604003906,0.05616116548810848,0.06073745796940263,7.534547269988677
C++ CPU,5,1.8,356.3501834869385,0.05616116548810843,0.06073745796940263,7.534547269988769
C++ CPU,1,1.9,354.6171188354492,-0.011949738437675555,0.015446163880149777,177.36379421062884
C++ CPU,2,1.9,357.5024604797363,-0.011949738437675727,0.015446163880149777,177.36379421062992
C++ CPU,3,1.9,355.11016845703125,-0.011949738437675526,0.015446163880149777,177.36379421062864
C++ CPU,4,1.9,357.06496238708496,-0.011949738437675697,0.015446163880149777,177.36379421062975
C++ CPU,5,1.9,352.48398780822754,-0.01194973843767567,0.015446163880149777,177.36379421062958
C++ CPU,1,2.0,366.241455078125,-0.024476868479053983,0.0,inf
C++ CPU,2,2.0,356.5402030944824,-0.02447686847905418,0.0,inf
C++ CPU,3,2.0,359.00020599365234,-0.02447686847905401,0.0,inf
C++ CPU,4,2.0,359.21502113342285,-0.02447686847905404,0.0,inf
C++ CPU,5,2.0,355.87525367736816,-0.02447686847905401,0.0,inf
